oai_id,title,description,subject,creator,date,type,format,language,publisher,rights,source,relation,coverage,portal_url
info:ark/67531/metapth2578,"Letter to Cromwell Anson Jones, [28 November 1869]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1869-11-28,Letter,Text,English,,,,,"United States - Texas - Galveston County | Civil War and Reconstruction, 1861-1876 | 1869-11-28",https://texashistory.unt.edu/ark:/67531/metapth2578/
info:ark/67531/metapth2577,"Letter to Cromwell Anson Jones, [11 December 1869]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Smith, Mary Jones McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1869-12-11,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1869-12-11",https://texashistory.unt.edu/ark:/67531/metapth2577/
info:ark/67531/metapth2576,"Letter to Cromwell Anson Jones, 11 January 1870","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-01-11,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-01-11",https://texashistory.unt.edu/ark:/67531/metapth2576/
info:ark/67531/metapth2575,"Letter to Cromwell Anson Jones, [27 March 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-03-27,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-03-27",https://texashistory.unt.edu/ark:/67531/metapth2575/
info:ark/67531/metapth2574,"Letter to [Cromwell Anson Jones,] [3 April 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-04-03,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-04-03",https://texashistory.unt.edu/ark:/67531/metapth2574/
info:ark/67531/metapth2573,"Letter to Cromwell Anson Jones, [25 April 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-04-25,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-04-25",https://texashistory.unt.edu/ark:/67531/metapth2573/
info:ark/67531/metapth2572,"Letter to Cromwell Anson Jones, [30 April 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-04-30,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-04-30",https://texashistory.unt.edu/ark:/67531/metapth2572/
info:ark/67531/metapth2571,"Letter to Cromwell Anson Jones, [19 May 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-05-19,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-05-19",https://texashistory.unt.edu/ark:/67531/metapth2571/
info:ark/67531/metapth2570,"Letter to Cromwell Anson Jones, [28 May 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-05-28,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-05-28",https://texashistory.unt.edu/ark:/67531/metapth2570/
info:ark/67531/metapth2569,"Letter to Cromwell Anson Jones, 5 August 1870","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-08-05,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-08-05",https://texashistory.unt.edu/ark:/67531/metapth2569/
info:ark/67531/metapth2568,"Letter to Cromwell Anson Jones, 13 [August] 1870","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-08-13,Letter,Text,English,,Public,,,"Civil War and Reconstruction, 1861-1876 | 1870-08-13",https://texashistory.unt.edu/ark:/67531/metapth2568/
info:ark/67531/metapth2567,"Letter to Cromwell Anson Jones, [29 September 1870]","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence. | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1870-09-29,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1870-09-29",https://texashistory.unt.edu/ark:/67531/metapth2567/
info:ark/67531/metapth2566,"Letter to Cromwell Anson Jones, 4 March 1871","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1871-03-04,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1871-03-04",https://texashistory.unt.edu/ark:/67531/metapth2566/
info:ark/67531/metapth2565,"Letter to Cromwell Anson Jones, 19 November 1871","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1871-11-19,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1871-11-19",https://texashistory.unt.edu/ark:/67531/metapth2565/
info:ark/67531/metapth2564,"Letter to Cromwell Anson Jones, 17 December 1871","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1871-12-17,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1871-12-17",https://texashistory.unt.edu/ark:/67531/metapth2564/
info:ark/67531/metapth2563,"Letter to Cromwell Anson Jones, 10 January 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-01-10,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-01-10",https://texashistory.unt.edu/ark:/67531/metapth2563/
info:ark/67531/metapth2562,"Letter to Cromwell Anson Jones, 17 January 1872","Letter from Mary Jones, wif of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-01-17,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-01-17",https://texashistory.unt.edu/ark:/67531/metapth2562/
info:ark/67531/metapth2561,"Letter to Cromwell Anson Jones, 22 [January] 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-01-22,Letter,Text,English,,Public,,,"Civil War and Reconstruction, 1861-1876 | 1872-01-22",https://texashistory.unt.edu/ark:/67531/metapth2561/
info:ark/67531/metapth2560,"Letter to Cromwell Anson Jones, 28 January 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-01-28,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-01-28",https://texashistory.unt.edu/ark:/67531/metapth2560/
info:ark/67531/metapth2559,"Letter to Cromwell Anson Jones, 29 March 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-03-29,Letter,Text,English,,,,,"United States - Texas - San Jacinto County | Civil War and Reconstruction, 1861-1876 | 1872-03-29",https://texashistory.unt.edu/ark:/67531/metapth2559/
info:ark/67531/metapth2558,"Letter to Cromwell Anson Jones, 25 May 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-05-25,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-05-25",https://texashistory.unt.edu/ark:/67531/metapth2558/
info:ark/67531/metapth2557,"Letter to Cromwell Anson Jones, 22 October 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-10-22,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-10-22",https://texashistory.unt.edu/ark:/67531/metapth2557/
info:ark/67531/metapth2556,"Letter to Cromwell Anson Jones, 24 October 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-10-24,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-10-24",https://texashistory.unt.edu/ark:/67531/metapth2556/
info:ark/67531/metapth2555,"Letter to Cromwell Anson Jones, 25 November 1872","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1872-11-25,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1872-11-25",https://texashistory.unt.edu/ark:/67531/metapth2555/
info:ark/67531/metapth2553,"Letter to Cromwell Anson Jones, 18 April 1873","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1873-04-18,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1873-04-18",https://texashistory.unt.edu/ark:/67531/metapth2553/
info:ark/67531/metapth2552,"Letter to Cromwell Anson Jones, 11 June 1873","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1873-06-11,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1873-06-11",https://texashistory.unt.edu/ark:/67531/metapth2552/
info:ark/67531/metapth2551,"Letter to Cromwell Anson Jones, 9 July 1873","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1873-07-09,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1873-07-09",https://texashistory.unt.edu/ark:/67531/metapth2551/
info:ark/67531/metapth2550,"Letter to Cromwell Anson Jones, 2 August 1873","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1873-08-02,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1873-08-02",https://texashistory.unt.edu/ark:/67531/metapth2550/
info:ark/67531/metapth2549,"Letter to Cromwell Anson Jones, 25 January 1874","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1874-01-25,Letter,Text,English,,,,,"United States - Texas - San Jacinto County | Civil War and Reconstruction, 1861-1876 | 1874-01-25",https://texashistory.unt.edu/ark:/67531/metapth2549/
info:ark/67531/metapth2548,"Letter to Cromwell Anson Jones, 25 June 1874","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1874-06-25,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1874-06-25",https://texashistory.unt.edu/ark:/67531/metapth2548/
info:ark/67531/metapth2547,"Letter to Cromwell Anson Jones, 24 July 1874","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1874-07-25,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1874-07-25",https://texashistory.unt.edu/ark:/67531/metapth2547/
info:ark/67531/metapth2546,"Letter to Cromwell Anson Jones, 20 August 1874","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1874-08-20,Letter,Text,English,,,,,"Civil War and Reconstruction, 1861-1876 | 1874-08-20",https://texashistory.unt.edu/ark:/67531/metapth2546/
info:ark/67531/metapth2545,"Letter to Cromwell Anson Jones, 3 September 1874","Letter from Mary Jones, wife of the last president of the Republic of Texas.","Jones, Mary Smith McCrory, 1819-1907 -- Correspondence | Letters | People - Individuals - Mary Jones","Jones, Mary Smith McCrory",1874-09-03,Letter,Text,English,,,,,"United States - Texas - Navarro County - Dresden | Civil War and Reconstruction, 1861-1876 | 1874-09-03",https://texashistory.unt.edu/ark:/67531/metapth2545/
